facility_id,program_type,facility_status,facility_name,city,zip_code,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capcity,total_capacity
861448,GFDC,License,"Bueno, Daysi",Bronx,10457,Bronx 10,0,0,0,4,12,16
736829,SACC,Registration,GLOW YMCA,Perry,14530,Perry,0,0,0,44,0,44
613500,SACC,Registration,SCAN-Harbor,Bronx,10452,Bronx 9,0,0,0,171,0,171
17553,GFDC,License,Little Feet Daycare,Sidney,13838,Sidney,0,0,0,4,12,16
134458,FDC,Registration,"Mozingo, Eileen",Montgomery,12549,Valley-Montgomery,0,0,0,2,6,8
131465,DCC,License,Kidz Korner,Schenectady,123035670,Guilderland,24,36,60,0,0,120
27131,GFDC,License,Gan Simcha Day Care Inc.,Monsey,10952,East Ramapo,0,0,0,4,12,16
668536,FDC,Registration,"Malik, Saba",Latham,12110,North Colonie,0,0,0,2,6,8
408670,GFDC,License,"Little Nest, LLC",Brooklyn,11238,Brooklyn 13,0,0,0,4,12,16
74020,SACC,Registration,Samuel Field Y / TASC PS 115Q,Floral Park,11004,Queens 26,0,0,0,240,0,240
367965,GFDC,License,St Mary's Educational Day Care,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16
601208,DCC,License,Pave The Way Day Care,Minoa,13116,E.Syracuse-Minoa,0,12,16,0,0,28
263715,DCC,License,Trinity Christian Daycare,Wellsville,14895,Wellsville,14,10,77,30,0,131
445216,SACC,Registration,"BronxWorks, Inc.",Bronx,10455,Bronx 8,0,0,0,186,0,186
799481,SACC,Registration,"Right At School , LLC",Lynbrook,11563,Lynbrook,0,0,0,152,0,152
835919,SACC,Registration,"Play Study Win, Inc",New York,10031,Manhattan 6,0,0,0,120,0,120
190608,GFDC,License,Appleton's Child Care Provider,Syracuse,13210,Syracuse,0,0,0,2,10,12
762430,GFDC,License,Growing Minds Trilingual Daycare LLC,Bronx,10459,Bronx 12,0,0,0,4,12,16
788437,GFDC,License,"Dobrykina, Nataliya",Brooklyn,11229,Brooklyn 21,0,0,0,4,12,16
277324,GFDC,License,"Asencio, Ana",BRONX,10452,Bronx 9,0,0,0,2,12,14
740782,GFDC,License,"Batista, Ivelisse",Bronx,10457,Bronx 10,0,0,0,4,12,16
35401,GFDC,License,The Learning Tree,Lakeview,11570,Malverne,0,0,0,2,12,14
500459,GFDC,License,Precious Minds Learning Play House,Staten Island,10302,Richmond 31,0,0,0,4,12,16
843137,SACC,Registration,YMCA of Greater New York Prospect Park,Brooklyn,11231,Brooklyn 15,0,0,0,101,0,101
822810,GFDC,License,La Nana Group Fmily Daycare,Bronx,10453,Bronx 9,0,0,0,0,12,12
622288,GFDC,License,Children First Christian Childcare and Preschool,West Seneca,14224,West Seneca,0,0,0,4,12,16
359837,SACC,Registration,Young Men Christian Association of the Capital District,Guilderland,12084,Guilderland,0,0,0,70,0,70
841567,SACC,Registration,SCOPE EDUCATION SERVICES,Lake Grove,11755,Sachem,0,0,0,113,0,113
819592,GFDC,License,Children of Paradise,Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16
804045,GFDC,License,Giselle Little Explorers Day Care,Bronx,10456,Bronx 9,0,0,0,2,12,14
802022,SACC,Registration,SCOPE Education Services,Valley Stream,11582,Valley Str Hemp 24,0,0,0,75,0,75
532146,GFDC,License,Juana's Day Care Corp.,Copiague,11726,Copiague,0,0,0,4,12,16
519132,GFDC,License,"Odige, Magda",Brooklyn,11234,Brooklyn 18,0,0,0,4,12,16
709754,SACC,Registration,"United Activities Unlimited, Inc. at IS 75",Staten Island,10312,Richmond 31,0,0,0,100,0,100
45044,SACC,Registration,St. Andrew's Child Care Program,Walden,12586,Valley-Montgomery,0,0,0,40,0,40
575473,GFDC,License,"Sampson, Vanessa",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16
873481,GFDC,License,"Quisenberry, Tangela",Bronx,10454,Bronx 7,0,0,0,4,12,16
827654,DCC,License,"Pro Action of Steuben and Yates,  Inc.",Corning,14830,Corning,0,0,20,0,0,20
42467,DCC,License,"B & D's First Step Child Care Center, Inc.",Niagara Falls,14304,Niagara-Wheatfield,8,19,9,16,0,52
10903,FDC,Registration,"Splann, Lorraine",New Hartford,13413,New Hartford,0,0,0,2,6,8
731553,FDC,Registration,Tender Years Daycare,Avon,14414,Avon,0,0,0,2,6,8
339924,FDC,Registration,"Eiseman, Alison",Mechanicville,12118,Mechanicville,0,0,0,2,6,8
827488,FDC,Registration,"Davis, Milinaire",New York,10001,Manhattan 2,0,0,0,2,6,8
312014,SACC,Registration,"NEW MILESTONE, INC.",Fresh Meadows,11365,Queens 25,0,0,0,20,0,20
602478,GFDC,License,"Jagmohan, Marijke",Briarwood,11435,Queens 28,0,0,0,4,12,16
699678,GFDC,License,"Suenos De Angelitos, Inc.",Rochester,14621,Rochester,0,0,0,4,12,16
744765,SACC,Registration,EL Puente Leadership Center @ Indepence Tow,Brookklyn,11211,Brooklyn 14,0,0,0,80,0,80
40060,DCC,License,Tots-N-Us,Newburgh,12550,Newburgh,0,12,65,14,0,91
41054,SACC,Registration,SCOPE Education Services,ELMONT,11003,Elmont,0,0,0,50,0,50
773173,GFDC,License,"Liu, Rudong",New York,10002,Manhattan 2,0,0,0,4,12,16
740727,GFDC,License,"Mercado, Analisa",Bronx,10471,Bronx 10,0,0,0,4,12,16
226474,GFDC,License,"Santana, Norca",Bronx,10452,Bronx 9,0,0,0,4,12,16
468303,SACC,Registration,Serious Fun After School Inc.,Astoria,11105,Queens 30,0,0,0,201,0,201
680834,GFDC,License,"Kinderhaus, Inc.",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16
281508,FDC,Registration,"Grimins, Kelly",Elmira,14905,Elmira City,0,0,0,2,5,7
644465,DCC,Pending Revocation,Camp Fun Spot,Queensbury,12804,Queensbury,0,12,34,100,0,146
709904,SACC,Registration,KIPP Infinity Charter School,New York,10027,Manhattan 6,0,0,0,136,0,136
876800,DCC,License,"Fresh Beginnings Childcare, Inc.",Glens Falls,12801,Glens Falls,16,35,45,0,0,96
522590,FDC,Registration,"Smith, Jennifer",Corning,14830,Corning,0,0,0,2,6,8
838880,SACC,Registration,Crown Heights Service Center Inc.,Brooklyn,11213,Brooklyn 17,0,0,15,34,0,49
690043,GFDC,License,Pinky Blue Educational  Day Care LLC,Bronx,10453,Bronx 10,0,0,0,4,12,16
249795,FDC,Registration,"Munoz, Rosa",New York,10002,Manhattan 1,0,0,0,2,6,8
819506,GFDC,Pending Revocation,Sky's The Limit Daycare Inc.,Cambria Heights,11411,Queens 29,0,0,0,4,12,16
44198,SACC,Registration,"REACH Community And Youth Agency, Inc.",DIX HILLS,11746,Half Hollow Hills,0,0,0,56,0,56
753384,FDC,Registration,Country Side Daycare,Horseheads,14845,Horseheads,0,0,0,2,6,8
270970,FDC,Registration,"Thomas, Peggy",West Henrietta,14586,Rush-Henrietta,0,0,0,2,6,8
874000,SACC,Registration,"Kingsway Early Childhood Center, Inc.",Brooklyn,11229,Brooklyn 22,0,0,0,16,0,16
461146,FDC,Registration,"Jamison, Caroline",Syracuse,13205,Syracuse,0,0,0,2,6,8
761064,GFDC,License,"Potter, Sabrina",Rome,13440,Oriskany,0,0,0,4,12,16
875113,SACC,Registration,Chinese-American Parents Association Inc.,Flushing,11355,Queens 25,0,0,0,146,0,146
851330,GFDC,License,"Mateo Orozco, Ramona",Bronx,10459,Bronx 12,0,0,0,4,12,16
397311,GFDC,License,"Hidalgo, Elizabeth",Bronx,10458,Bronx 10,0,0,0,4,12,16
104712,GFDC,License,"Ungvarsky, Susan",Horseheads,148452113,Horseheads,0,0,0,4,12,16
848386,GFDC,License,Cute Steps Inc.,Jamaica,11435,Queens 28,0,0,0,0,12,12
879508,GFDC,License,"Caba, Mercedes",Bronx,10452,Bronx 9,0,0,0,0,10,10
24508,GFDC,License,Happy Faces Daycare,Buffalo,14215,Buffalo,0,0,0,4,12,16
71799,GFDC,License,LITTLE PEOPLE FUN PLACE,Bronx,10457,Bronx 10,0,0,0,4,12,16
39973,DCC,License,"Creative Environment Day School, LLC",Fayetteville,13066,Fayetteville-Manlius,0,10,0,20,0,30
427223,GFDC,License,Learning Ladder Inc.,Freeport,11520,Roosevelt,0,0,0,4,12,16
858895,GFDC,License,"Perez, Carmen",Bronx,10452,Bronx 9,0,0,0,0,10,10
629569,SACC,Registration,BASCOL@ A.A.Cole Elementary,Constantia,13044,Central Square,0,0,0,63,0,63
610747,GFDC,License,"Gomez, Joselyn",Bronx,10457,Bronx 9,0,0,0,4,12,16
852380,SACC,Registration,"New York Edge, Inc.",Long Island City,11101,Queens 30,0,0,0,140,0,140
349212,GFDC,License,Little Snowflakes Group Family Day Care Inc.,Brooklyn,11215,Brooklyn 15,0,0,0,2,12,14
685041,GFDC,License,My First Adventure Inc.,Howard Beach,11414,Queens 27,0,0,0,4,12,16
40608,DCC,License,"Early Bird Childcare Centers, Inc.",Arcade,14009,Yorkshire-Pioneer,8,10,24,0,0,42
686467,GFDC,License,"Lopera, Melissa",Brooklyn,11207,Brooklyn 32,0,0,0,4,12,16
663470,SACC,Registration,"New York Center for Interpersonal Development, Inc.",Staten Island,10304,Richmond 31,0,0,24,88,0,112
349961,GFDC,License,"Tejeda, Elsa",Glendale,11385,Queens 24,0,0,0,4,12,16
848103,GFDC,License,Playdate Nursery,Monsey,10952,East Ramapo,0,0,0,4,12,16
829061,GFDC,License,"Hernandez, Luz",Bronx,10467,Bronx 11,0,0,0,2,12,14
252770,FDC,Registration,B'ville Little Learners Daycare,Baldwinsville,13027,Baldwinsville,0,0,0,2,6,8
721769,GFDC,License,"Ortiz Paulino, Amelvis",Bronx,10452,Bronx 9,0,0,0,2,12,14
878191,SACC,Registration,"The Child Center of NY, Inc.",Rockaway Beach,11693,Queens 27,0,0,0,71,0,71
850135,DCC,License,Lewis County Head Start,Lyons Falls,13368,South Lewis,0,12,18,0,0,30
795531,DCC,License,Stepping Stones Montessori,Ithaca,14850,Ithaca,0,0,21,0,0,21
820692,FDC,Registration,Little Tweety's Childcare,Buffalo,14215,Amherst,0,0,0,2,6,8
592633,SACC,Registration,Town of Wilton,Saratoga Springs,12866,Saratoga Springs,0,0,0,40,0,40
847327,GFDC,License,Gardens Day Care 3 Inc.,Yonkers,10703,Yonkers,0,0,0,4,12,16
422651,GFDC,License,"Flores, Angelica",Bronx,10455,Bronx 8,0,0,0,2,12,14
339025,GFDC,License,"Martir, Marina",Bronx,10453,Bronx 10,0,0,0,4,12,16
793595,GFDC,License,Precieux Life Daycare,Bronx,10452,Bronx 9,0,0,0,0,10,10
761583,GFDC,License,"KC  TREEHOUSE DAYCARE ,  LLC",Queens Village,11429,Queens 29,0,0,0,4,12,16
659005,GFDC,License,"Peanut Butter and Jelly Daycare, Inc.",Bronx,10462,Bronx 11,0,0,0,4,12,16
42250,DCC,License,"Aspire of Western New York, Inc.",Cheektowaga,14225,Cheektowaga-Maryvale,0,12,72,0,0,84
40693,DCC,License,1st Presbyterian Church of Brunswick at TLC,Troy,12180,Brittonkill,8,10,21,0,0,39
769688,GFDC,License,"As Children Yes We Can, LLC",Hempstead,11550,Hempstead,0,0,0,4,12,16
606056,GFDC,License,Dreams of Kids Group Family Day Care,New York,10040,Manhattan 6,0,0,0,4,12,16
762070,SACC,Registration,"University District Community Development Association, Inc.",Buffalo,14214,Buffalo,0,0,0,145,0,145
864349,DCC,License,Luke's Other Friends,Goshen,10924,Goshen,8,17,50,0,0,75
208188,FDC,Registration,"Ladue, Mary",Plattsburgh,12901,Plattsburgh,0,0,0,2,6,8
820511,SACC,Registration,Amy's Afterschool Adventures,Mt. Morris,14510,Mount Morris,0,0,0,20,0,20
43459,SACC,Registration,YMCA @ Woodglen Elementary,New City,10956,Clarkstown,0,0,0,60,0,60
39692,DCC,License,The Rochester Childfirst Network,Rochester,146202746,Rochester,8,12,120,39,0,179
773648,FDC,Registration,"Rivera, Mabelline",Rochester,14621,West Irondequoit,0,0,0,2,6,8
837412,GFDC,License,K and J Infants Garden Childcare LLC,Bronx,10463,Bronx 10,0,0,0,2,12,14
426880,GFDC,License,"Isaac, Dexter",Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16
412458,FDC,Registration,"Dominguez Tavarez, Elias",New York,10019,Manhattan 2,0,0,0,2,6,8
70989,FDC,Registration,"Reyes, Albania",Bronx,10454,Bronx 7,0,0,0,2,6,8
316558,DCC,License,"Community Action of Orleans & Genesee, Inc",Albion,14411,Albion,0,0,17,0,0,17
188530,GFDC,License,Oh What Fun To Learn! LLC,Jamaica,11434,Queens 28,0,0,0,4,12,16
264554,GFDC,License,"Monrose, Felicity",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16
859485,GFDC,License,"Jaquez Cabrera, Maria",Bronx,10467,Bronx 10,0,0,0,2,12,14
213142,GFDC,License,"Noboa, Lucitania",Richmond Hill,11419,Queens 27,0,0,0,4,12,16
571524,GFDC,Pending Revocation,"Diaz, Ernestina",Bronx,10457,Bronx 9,0,0,0,4,12,16
465242,SACC,Registration,MOORE 4 YOU COMMUNITY DEVELOPMENT CORPORATION,BROOKLYN,11208,Brooklyn 19,0,0,0,111,0,111
440200,SACC,Registration,UNIVERSITY SETTLEMENT - INGERSOLL COMMUNITY CENTER,Brooklyn,11201,Brooklyn 13,0,0,0,90,0,90
149906,GFDC,License,"Breedlove, Crystal",Rochester,14611,Rochester,0,0,0,4,12,16
541684,FDC,Registration,"Humphrey, Amy",Liverpool,13090,Liverpool,0,0,0,2,6,8
856474,GFDC,License,Magaly's Day Care,White Plains,10606,White Plains,0,0,0,4,12,16
551837,GFDC,License,"Norton, Carlotta",Brooklyn,11218,Brooklyn 15,0,0,0,4,12,16
610321,GFDC,License,"Cabreja, Yanet",Utica,13501,Utica,0,0,0,4,12,16
789953,DCC,License,"Full Heart Child Care, Inc.",Rochester,14609,East Irondequoit,17,0,53,15,0,85
494138,GFDC,License,CECI LEARNING TREE GROUP FAMILY DAY CARE,Bronx,10462,Bronx 11,0,0,0,4,12,16
854911,FDC,Registration,Brunie's Daycare,Utica,13501,Utica,0,0,0,2,6,8
543338,FDC,Registration,"Rossignol, Rebecca",Waterloo,13165,Waterloo,0,0,0,2,6,8
739041,GFDC,License,"Sanchez Santana, Raisa",Bronx,10457,Bronx 12,0,0,0,0,12,12
40527,SACC,Registration,"Chappaqua Children's Workshop, Inc.",Chappaqua,10514,Chappaqua,0,0,0,60,0,60
825762,DCC,License,TSL Kids Crew,Schenectady,12303,Mohonasen,0,12,18,40,0,70
870836,SACC,Registration,"Partnership with Children, Inc.",New York,10030,Manhattan 5,0,0,0,180,0,180
860320,GFDC,License,"Swiatycki, Miriam",Monsey,10952,East Ramapo,0,0,0,4,12,16
67012,FDC,Registration,"Cespedes, Ultimia",New York,10033,Manhattan 6,0,0,0,0,5,5
145243,SACC,Registration,Niagara Falls Housing Authority,Niagara Falls,143012714,Niagara Falls,0,0,0,50,0,50
168446,GFDC,License,Teddy Bear Day Care,Batavia,14020,Batavia City,0,0,0,4,12,16
876943,DCC,License,The Learning Cottage Daycare LLC,Huntington Station,11746,South Huntington,0,12,21,0,0,33
871150,GFDC,License,"Francisco De Lucas, Ivelisse",Bronx,10458,Bronx 10,0,0,0,2,12,14
175440,FDC,Registration,"Rotenstreich, Malka",New Square,10977,East Ramapo,0,0,0,2,6,8
39871,DCC,License,Great Neck Community School,Great Neck,11021,Great Neck,0,36,43,0,0,79
116525,GFDC,License,"Cain, Cynthia",Middletown,10941,Pine Bush,0,0,0,4,12,16
834621,DCC,License,Puddle Jumpers LLC,Buffalo,14216,Buffalo,8,24,15,19,0,66
822091,DCC,License,The Learning Experience,East Northport,11731,Elwood,16,58,70,0,0,144
865378,GFDC,License,MISS ANA'S DAYCARE LLC,Elmhurst,11373,Queens 24,0,0,0,4,12,16
425121,SACC,Registration,YMCA  of Greater Rochester,Rochester,14618,Brighton,0,0,0,272,0,272
40516,DCC,License,"Purchase Children's Center, Inc.",Purchase,10577,Harrison,0,10,61,0,0,71
400217,FDC,Registration,"Collander, Teresa",Westfield,14787,Westfield,0,0,0,2,6,8
781006,GFDC,License,"Montolio, Debbie",Bronx,10467,Bronx 11,0,0,0,4,12,16
752986,GFDC,License,"Johnson, Chantee",Laurelton,11413,Queens 29,0,0,0,4,12,16
73248,SACC,Registration,Shostakovich Music Art & Sport,Brooklyn,11214,Brooklyn 20,0,0,0,16,0,16
436185,FDC,Registration,"Roberts, Kathleen",Frankfort,133404815,Frankfurt-Schuyler,0,0,0,2,6,8
588004,DCC,License,"Imagination Childcare Academy, Inc.",Rochester,14624,Gates-Chili,0,12,202,70,0,284
583114,GFDC,License,"Castillo Garden, Leyssa",Bronx,10452,Bronx 9,0,0,0,4,12,16
464806,GFDC,License,Just Kidding A'Round Daycare Inc.,Mastic Beach,11951,William Floyd,0,0,0,4,12,16
764404,DCC,License,"Baden Street Settlement of Rochester, Inc.",Rochester,146111409,Rochester,0,0,51,0,0,51
767676,GFDC,License,Brenda's Daycare Home,Chittenango,13037,Chittenango,0,0,0,4,12,16
101462,SACC,Registration,"The Educational Alliance, Inc.",New York,10009,Manhattan 1,0,0,0,329,0,329
648434,DCC,License,"South Shore Children's Center of West Islip, Inc.",West Islip,11795,West Islip,24,60,204,41,0,329
867194,GFDC,License,"Noah's Ark Group Family Daycare, Corp.",hempstead,11550,Hempstead,0,0,0,4,12,16
39761,SACC,Registration,YMCA of Greater Rochester,Fairport,144502474,Fairport,0,0,0,172,0,172
774252,SACC,Registration,Town Of Islip/L.E.A.P,Brentwood,11717,Brentwood,0,0,0,55,0,55
536918,GFDC,License,"Blue Doves, Inc",Brooklyn,11203,Brooklyn 17,0,0,0,4,12,16
230290,GFDC,License,"Brown, Roan",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16
266336,GFDC,License,TLC  Group Family Day Care Inc.,Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16
785634,SACC,Registration,Cornell Cooperative Extension,Brushton,12916,Brushton-Moira,0,0,0,44,0,44
684078,SACC,Registration,NYC Mission Society Power Academy @ P.S. 192,New York,10031,Manhattan 6,0,0,0,145,0,145
130586,GFDC,License,"Dazzling Tots DayCare,  Inc.",Mastic,11950,Eastport-South Manor,0,0,0,4,12,16
623895,SACC,Registration,Samuel Field Y @PS21,Flushing,11354,Queens 25,0,0,0,160,0,160
694283,DCC,License,Webster Montessori School,Webster,14580,Webster,0,24,0,0,0,24
679460,SACC,Registration,NIA Community Services Network Inc,Staten Island,10305,Richmond 31,0,0,0,144,0,144
809062,DCC,License,"Itsy Bitsy Inspirations Child Care Center, LLC",Corning,14830,Corning,0,0,11,20,0,31
861204,FDC,Registration,Honey Bunch Daycare,Greenwood Lake,10925,Greenwood Lake,0,0,0,2,6,8
654695,GFDC,License,Bright Beginnings of Rockland Inc.,Pomona,109702919,East Ramapo,0,0,0,4,12,16
111953,GFDC,License,"Williams, Petal",Brooklyn,11226,Brooklyn 22,0,0,0,4,12,16
109780,GFDC,License,Heidi's House Daycare,Saugerties,12477,Saugerties,0,0,0,4,12,16
481995,GFDC,License,"Espinoza, Jerika",Staten Island,10301,Richmond 31,0,0,0,4,12,16
758605,GFDC,License,"Rivas, Yaquelin",New York,10040,Manhattan 6,0,0,0,4,12,16
163477,GFDC,License,Charlie's Little Angels Group Daycare,Brooklyn,11234,Brooklyn 22,0,0,0,2,10,12
452732,GFDC,License,"Cone, Priscilla",Hornell,14843,Hornell,0,0,0,2,10,12
843335,GFDC,License,Growin'up Group Family Daycare,Bronx,10460,Bronx 10,0,0,0,2,12,14
877238,GFDC,License,"Ramirez Revi, Gerolin",BRONX,10455,Bronx 7,0,0,0,4,12,16
385282,SACC,Registration,University Settlement @ PS 130,Brooklyn,11218,Brooklyn 15,0,0,0,237,0,237
314651,GFDC,License,Friend 4 Life Child Care Development,Cheektowaga,14225,Cheektowaga-Maryvale,0,0,0,2,10,12
803508,GFDC,License,"Yang, Hulei",Whitestone,11357,Queens 25,0,0,0,4,12,16
816373,GFDC,License,"Heavenly Minds, LLC",Arverne,11692,Queens 27,0,0,0,4,12,16
44473,DCC,License,"The Country Children's Center, Inc.",Bedford Hills,10507,Bedford,8,12,21,0,0,41
617447,FDC,Registration,Ms. Robyn's Childcare,Carmel,10512,Carmel,0,0,0,2,6,8
597370,GFDC,License,MY SWEET GENIUSES LLC,Elmhurst,11373,Queens 24,0,0,0,4,12,16
699168,GFDC,License,Mishelle Savory,Jamaica,11436,Queens 28,0,0,0,0,10,10
874508,DCC,License,"Capital District Beginnings, Inc.",Cohoes,12047,Cohoes,0,0,47,0,0,47
279479,GFDC,License,"Manning, Trisa",Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16
856809,FDC,Registration,"Inshanally, Sunita",Bronx,10462,Bronx 11,0,0,0,2,6,8
196824,FDC,Registration,Mommy Day Care,Lockport,14094,Lockport,0,0,0,2,6,8
709286,GFDC,License,"Growing Up Giggles, LLC",Brooklyn,11232,Brooklyn 15,0,0,0,4,12,16
733222,GFDC,License,"Layne, Marlyn",Rosedale,11422,Queens 29,0,0,0,4,12,16
808445,SACC,Registration,"The Hudson Guild, Inc. @ PS 191",New York,10023,Manhattan 3,0,0,0,92,0,92
665773,GFDC,License,Ganesh Day Care Inc.,Bronx,10472,Bronx 12,0,0,0,4,12,16
868019,GFDC,License,"Sara's ""LiL"" Bears Daycare",Wyoming,14591,Wyoming,0,0,0,4,12,16
673152,GFDC,License,Big Apple Child Care Inc.,Brooklyn,11217,Brooklyn 13,0,0,0,4,12,16
153517,GFDC,License,Cyn's Heavenly Angels Quality Child Care,Buffalo,14215,Buffalo,0,0,0,4,12,16
878341,GFDC,License,Sunrise Charisma LLC,Bronx,10471,Bronx 10,0,0,0,4,12,16
777890,GFDC,License,Jewish Childcare LLC,Huntington,11743,Huntington,0,0,0,4,12,16
143049,SACC,Registration,"Step By Step Early Childhood Center, Inc.",Brooklyn,11212,Brooklyn 23,0,0,0,23,0,23
71564,GFDC,License,Mom's Family Day Care,Forest Hills,11375,Queens 28,0,0,0,4,12,16
866954,GFDC,License,Advanced Learning Daycare Inc,Bronx,10475,Bronx 11,0,0,0,4,12,16
225073,FDC,Registration,"Ortega, Mary",Bronx,10463,Bronx 10,0,0,0,0,6,6
852615,SACC,Registration,"Young Men's Christian Association of Plattsburgh, NY INC",Saranac Lake,12983,Saranac Lake,0,0,0,39,0,39
709764,SACC,Registration,KIPP Always Mentally Prepares (AMP) Charter School,Brooklyn,11213,Brooklyn 17,0,0,0,168,0,168
878595,SACC,Registration,Capital District YMCA,Schenectady,12304,Schenectady,0,0,0,60,0,60
43017,DCC,License,Great Beginnings Child Care,Corning,148303450,Corning,16,24,18,0,0,58
750952,GFDC,License,"Brito, Altagracia",Bronx,10460,Bronx 10,0,0,0,0,12,12
44421,DCC,License,Little Hearts Child Care,Rochester,146153918,Rochester,0,0,33,0,0,33
737524,FDC,Registration,Maria's Bilingual Daycare,Rochester,14616,Greece,0,0,0,2,6,8
40287,DCC,License,Park Shore Country Day Camp of Dix Hills Inc,Dix Hills,11746,Half Hollow Hills,0,0,197,18,0,215
675896,FDC,Registration,CNY childCARE SERVICES,DeWitt,13214,Jamesville-Dewitt,0,0,0,2,6,8
345893,GFDC,License,"Segura, Sonia",Bronx,10468,Bronx 10,0,0,0,4,12,16
780071,GFDC,License,LIttle Sweethearts Group Family Daycare,Bronx,10458,Bronx 10,0,0,0,0,10,10
150266,GFDC,License,Boo's Family Daycare,BRONX,10455,Bronx 8,0,0,0,4,12,16
349805,GFDC,License,"Santana Maria, Floritza",Sunnyside,11104,Queens 24,0,0,0,0,10,10
842534,FDC,Registration,"Sapp, Tewana",New York,10030,Manhattan 5,0,0,0,2,6,8
342334,SACC,Registration,SCOPE Education Services,East Williston,11596,East Williston,0,0,0,66,0,66
706150,FDC,Registration,"Batista, Alexandra",Bronx,10451,Bronx 7,0,0,0,2,6,8
876143,DCC,License,Kiddie Junction Preschool & Camp,Levittown,11756,Levittown,0,0,52,0,0,52
483172,GFDC,License,"Westcott, Jennifer",Sherrill,13461,Sherrill,0,0,0,4,12,16
728938,GFDC,License,"Angela's Family Group Day Care, Inc.",Woodhaven,11421,Queens 27,0,0,0,4,12,16
844463,GFDC,License,Little Explorers Daycare,Yonkers,10704,Yonkers,0,0,0,4,12,16
429103,GFDC,License,"Brown, Donna",Jamaica,11434,Queens 28,0,0,0,2,12,14
234451,GFDC,License,"Grant, Carol",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16
683782,GFDC,License,"Cabrera Vanegas, Carmen",Ridgewood,11385,Queens 24,0,0,0,4,12,16
621236,GFDC,License,"Please and Thank You Children's Place, LLC",West Harrison,10604,Harrison,0,0,0,4,12,16
676008,GFDC,License,"Rodriguez, Dominga",Bronx,10454,Bronx 7,0,0,0,4,12,16
124341,GFDC,License,"Vest, Eva",Evans Mills,13637,Indian River,0,0,0,4,12,16
332105,GFDC,License,BFLC My Little Sunshine LLC,Ozone Park,11416,Queens 27,0,0,0,4,12,16
429815,GFDC,License,"Gonzalez, Milagros",New York,10032,Manhattan 6,0,0,0,4,12,16
737344,GFDC,License,"Pena, Sonia",Bronx,10468,Bronx 10,0,0,0,4,12,16
760977,FDC,Registration,"Rivera, Brenda",Rochester,14615,Rochester,0,0,0,2,6,8
73910,SACC,Registration,HEART SHARE HUMAN SERVICES @ P.S. 288,Brooklyn,11224,Brooklyn 21,0,0,0,180,0,180
721507,SACC,Registration,"New York Edge, Inc.",Brooklyn,11239,Brooklyn 19,0,0,0,188,0,188
858659,FDC,Registration,"Scarbrough, Elana",Syracuse,13204,Syracuse,0,0,0,2,6,8
