year,month,day_of_week,hour_of_day,timestamp,origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_point,destination_point
2023,10,Tuesday,15,2023-10-03T15:00:00.000,395,103 St (6),40.7906,-73.947478,360,Pelham Bay Park (6),40.852462,-73.828121,10.836,"{'type': 'Point', 'coordinates': [-73.947478, 40.7906]}","{'type': 'Point', 'coordinates': [-73.828121, 40.852462]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,160,"72 St (C,B)",40.775594,-73.97641,176,Lafayette Av (C),40.686113,-73.973946,1.4708,"{'type': 'Point', 'coordinates': [-73.97641, 40.775594]}","{'type': 'Point', 'coordinates': [-73.973946, 40.686113]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,431,"Intervale Av (2,5)",40.822181,-73.896736,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,6.3398,"{'type': 'Point', 'coordinates': [-73.896736, 40.822181]}","{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,129,Halsey St (L),40.695602,-73.904084,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,3.51,"{'type': 'Point', 'coordinates': [-73.904084, 40.695602]}","{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,291,Clinton-Washington Avs (G),40.688089,-73.966839,57,"W 8 St-NY Aquarium (F,Q)",40.576127,-73.975939,0.9546,"{'type': 'Point', 'coordinates': [-73.966839, 40.688089]}","{'type': 'Point', 'coordinates': [-73.975939, 40.576127]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,336,"Hoyt St (2,3)",40.690545,-73.985065,168,"Spring St (C,E)",40.726227,-74.003739,0.3556,"{'type': 'Point', 'coordinates': [-73.985065, 40.690545]}","{'type': 'Point', 'coordinates': [-74.003739, 40.726227]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754022,-73.983266,397,"86 St (4,5,6)",40.779492,-73.955589,6.2204,"{'type': 'Point', 'coordinates': [-73.983266, 40.754022]}","{'type': 'Point', 'coordinates': [-73.955589, 40.779492]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,137,East 105 St (L),40.650573,-73.899485,88,"Norwood Av (J,Z)",40.68141,-73.880039,0.2684,"{'type': 'Point', 'coordinates': [-73.899485, 40.650573]}","{'type': 'Point', 'coordinates': [-73.880039, 40.68141]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,464,Vernon Blvd-Jackson Av (7),40.742626,-73.953581,319,28 St (1),40.747215,-73.993365,0.9272,"{'type': 'Point', 'coordinates': [-73.953581, 40.742626]}","{'type': 'Point', 'coordinates': [-73.993365, 40.747215]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,165,"23 St (C,E)",40.745906,-73.998041,48,Avenue H (Q),40.62927,-73.961639,2.455,"{'type': 'Point', 'coordinates': [-73.998041, 40.745906]}","{'type': 'Point', 'coordinates': [-73.961639, 40.62927]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,456,61 St-Woodside (7),40.74563,-73.902984,162,"50 St (C,E)",40.762456,-73.985984,1.0498,"{'type': 'Point', 'coordinates': [-73.902984, 40.74563]}","{'type': 'Point', 'coordinates': [-73.985984, 40.762456]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,606,"Court Sq (E,G,M,7)",40.747141,-73.945032,10,"49 St (N,R,W)",40.759901,-73.984139,1.8656,"{'type': 'Point', 'coordinates': [-73.945032, 40.747141]}","{'type': 'Point', 'coordinates': [-73.984139, 40.759901]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,636,"Jay St-MetroTech (A,C,F,R)",40.692259,-73.986642,407,Astor Pl (6),40.730054,-73.99107,7.0596,"{'type': 'Point', 'coordinates': [-73.986642, 40.692259]}","{'type': 'Point', 'coordinates': [-73.99107, 40.730054]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,313,"72 St (1,2,3)",40.778453,-73.98197,75,20 Av (N),40.61741,-73.985026,0.4856,"{'type': 'Point', 'coordinates': [-73.98197, 40.778453]}","{'type': 'Point', 'coordinates': [-73.985026, 40.61741]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,618,"14 St (A,C,E)/8 Av (L)",40.740335,-74.002134,150,155 St (C),40.830518,-73.941514,6.8566,"{'type': 'Point', 'coordinates': [-74.002134, 40.740335]}","{'type': 'Point', 'coordinates': [-73.941514, 40.830518]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,397,"86 St (4,5,6)",40.779492,-73.955589,27.5566,"{'type': 'Point', 'coordinates': [-73.990642, 40.693241]}","{'type': 'Point', 'coordinates': [-73.955589, 40.779492]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,354,"Sterling St (2,5)",40.662742,-73.95085,348,Rockaway Av (3),40.662549,-73.908946,0.5072,"{'type': 'Point', 'coordinates': [-73.95085, 40.662742]}","{'type': 'Point', 'coordinates': [-73.908946, 40.662549]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,451,Junction Blvd (7),40.749145,-73.869527,321,18 St (1),40.74104,-73.997871,1.651,"{'type': 'Point', 'coordinates': [-73.869527, 40.749145]}","{'type': 'Point', 'coordinates': [-73.997871, 40.74104]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,253,Neptune Av (F),40.581011,-73.974574,46,Cortelyou Rd (Q),40.640927,-73.963891,0.4844,"{'type': 'Point', 'coordinates': [-73.974574, 40.581011]}","{'type': 'Point', 'coordinates': [-73.963891, 40.640927]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,327,"Chambers St (1,2,3)",40.715478,-74.009266,414,"Bowling Green (4,5)",40.704817,-74.014065,4.3296,"{'type': 'Point', 'coordinates': [-74.009266, 40.715478]}","{'type': 'Point', 'coordinates': [-74.014065, 40.704817]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,407,Astor Pl (6),40.730054,-73.99107,352,New Lots Av (3),40.666235,-73.884079,0.4716,"{'type': 'Point', 'coordinates': [-73.99107, 40.730054]}","{'type': 'Point', 'coordinates': [-73.884079, 40.666235]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,414,"Bowling Green (4,5)",40.704817,-74.014065,156,"103 St (C,B)",40.796092,-73.961454,0.7188,"{'type': 'Point', 'coordinates': [-74.014065, 40.704817]}","{'type': 'Point', 'coordinates': [-73.961454, 40.796092]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,85,"75 St-Elderts Ln (J,Z)",40.691324,-73.867139,93,"Chauncey St (J,Z)",40.682893,-73.910456,0.263,"{'type': 'Point', 'coordinates': [-73.867139, 40.691324]}","{'type': 'Point', 'coordinates': [-73.910456, 40.682893]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",40.746746,-73.891366,248,Avenue N (F),40.61514,-73.974197,0.5268,"{'type': 'Point', 'coordinates': [-73.891366, 40.746746]}","{'type': 'Point', 'coordinates': [-73.974197, 40.61514]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,336,"Hoyt St (2,3)",40.690545,-73.985065,56,Ocean Pkwy (Q),40.576312,-73.968501,0.2222,"{'type': 'Point', 'coordinates': [-73.985065, 40.690545]}","{'type': 'Point', 'coordinates': [-73.968501, 40.576312]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,180,Kingston-Throop Avs (C),40.679921,-73.940858,309,103 St (1),40.799446,-73.968379,0.2512,"{'type': 'Point', 'coordinates': [-73.940858, 40.679921]}","{'type': 'Point', 'coordinates': [-73.968379, 40.799446]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,383,183 St (4),40.858407,-73.903879,405,23 St (6),40.739864,-73.986599,2.9214,"{'type': 'Point', 'coordinates': [-73.903879, 40.858407]}","{'type': 'Point', 'coordinates': [-73.986599, 40.739864]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,42,"Prospect Park (B,Q,S)",40.661614,-73.962246,32,"36 St (D,N,R)",40.655144,-74.003549,2.566,"{'type': 'Point', 'coordinates': [-73.962246, 40.661614]}","{'type': 'Point', 'coordinates': [-74.003549, 40.655144]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,395,103 St (6),40.7906,-73.947478,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,5.7832,"{'type': 'Point', 'coordinates': [-73.947478, 40.7906]}","{'type': 'Point', 'coordinates': [-73.877223, 40.737015]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,8,"5 Av/59 St (N,R,W)",40.764811,-73.973347,62,55 St (D),40.631435,-73.995476,0.951,"{'type': 'Point', 'coordinates': [-73.973347, 40.764811]}","{'type': 'Point', 'coordinates': [-73.995476, 40.631435]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.712603,-74.009552,452,90 St-Elmhurst Av (7),40.748408,-73.876613,11.5834,"{'type': 'Point', 'coordinates': [-74.009552, 40.712603]}","{'type': 'Point', 'coordinates': [-73.876613, 40.748408]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,306,125 St (1),40.815581,-73.958372,319,28 St (1),40.747215,-73.993365,3.875,"{'type': 'Point', 'coordinates': [-73.958372, 40.815581]}","{'type': 'Point', 'coordinates': [-73.993365, 40.747215]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,51,"Kings Hwy (B,Q)",40.60867,-73.957734,605,"168 St (A,C,1)",40.840638,-73.939847,0.7952,"{'type': 'Point', 'coordinates': [-73.957734, 40.60867]}","{'type': 'Point', 'coordinates': [-73.939847, 40.840638]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,157,"96 St (C,B)",40.791642,-73.964696,124,Montrose Av (L),40.707739,-73.93985,0.726,"{'type': 'Point', 'coordinates': [-73.964696, 40.791642]}","{'type': 'Point', 'coordinates': [-73.93985, 40.707739]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,153,"125 St (A,C,B,D)",40.811109,-73.952343,359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,1.9532,"{'type': 'Point', 'coordinates': [-73.952343, 40.811109]}","{'type': 'Point', 'coordinates': [-73.947642, 40.632836]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,381,Kingsbridge Rd (4),40.86776,-73.897174,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735066,-73.990416,15.149,"{'type': 'Point', 'coordinates': [-73.897174, 40.86776]}","{'type': 'Point', 'coordinates': [-73.990416, 40.735066]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,336,"Hoyt St (2,3)",40.690545,-73.985065,141,Park Pl (S),40.674772,-73.957624,0.5164,"{'type': 'Point', 'coordinates': [-73.985065, 40.690545]}","{'type': 'Point', 'coordinates': [-73.957624, 40.674772]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,181,"Utica Av (A,C)",40.679364,-73.930729,623,"Canal St (J,N,Q,R,W,Z,6)",40.718701,-74.00058,1.289,"{'type': 'Point', 'coordinates': [-73.930729, 40.679364]}","{'type': 'Point', 'coordinates': [-74.00058, 40.718701]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,103,"Bowery (J,Z)",40.72028,-73.993915,122,Graham Av (L),40.714565,-73.944053,0.2496,"{'type': 'Point', 'coordinates': [-73.993915, 40.72028]}","{'type': 'Point', 'coordinates': [-73.944053, 40.714565]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,264,"Woodhaven Blvd (M,R)",40.733106,-73.869229,321,18 St (1),40.74104,-73.997871,0.7996,"{'type': 'Point', 'coordinates': [-73.869229, 40.733106]}","{'type': 'Point', 'coordinates': [-73.997871, 40.74104]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,126,Jefferson St (L),40.706607,-73.922913,337,"Nevins St (2,3,4,5)",40.688246,-73.980492,0.2544,"{'type': 'Point', 'coordinates': [-73.922913, 40.706607]}","{'type': 'Point', 'coordinates': [-73.980492, 40.688246]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,131,Bushwick Av-Aberdeen St (L),40.682829,-73.905249,103,"Bowery (J,Z)",40.72028,-73.993915,0.7604,"{'type': 'Point', 'coordinates': [-73.905249, 40.682829]}","{'type': 'Point', 'coordinates': [-73.993915, 40.72028]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,403,33 St (6),40.746081,-73.982076,8.8742,"{'type': 'Point', 'coordinates': [-73.980658, 40.764664]}","{'type': 'Point', 'coordinates': [-73.982076, 40.746081]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,168,"Spring St (C,E)",40.726227,-74.003739,456,61 St-Woodside (7),40.74563,-73.902984,1.4102,"{'type': 'Point', 'coordinates': [-74.003739, 40.726227]}","{'type': 'Point', 'coordinates': [-73.902984, 40.74563]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,358,"Newkirk Av-Little Haiti (2,5)",40.639967,-73.948411,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,7.4884,"{'type': 'Point', 'coordinates': [-73.948411, 40.639967]}","{'type': 'Point', 'coordinates': [-73.958688, 40.670513]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,318,"34 St-Penn Station (1,2,3)",40.750373,-73.991057,231,"Grand St (B,D)",40.718267,-73.993753,1.2516,"{'type': 'Point', 'coordinates': [-73.991057, 40.750373]}","{'type': 'Point', 'coordinates': [-73.993753, 40.718267]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,10,"49 St (N,R,W)",40.759901,-73.984139,47,"Newkirk Plaza (B,Q)",40.635082,-73.962793,2.6356,"{'type': 'Point', 'coordinates': [-73.984139, 40.759901]}","{'type': 'Point', 'coordinates': [-73.962793, 40.635082]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,310,"96 St (1,2,3)",40.793919,-73.972323,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762593,-73.967613,5.3452,"{'type': 'Point', 'coordinates': [-73.972323, 40.793919]}","{'type': 'Point', 'coordinates': [-73.967613, 40.762593]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,345,"Crown Hts-Utica Av (3,4)",40.668897,-73.932942,43,Parkside Av (Q),40.655292,-73.961495,0.928,"{'type': 'Point', 'coordinates': [-73.932942, 40.668897]}","{'type': 'Point', 'coordinates': [-73.961495, 40.655292]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,311,86 St (1),40.788644,-73.976218,477,72 St (Q),40.768799,-73.958424,0.9806,"{'type': 'Point', 'coordinates': [-73.976218, 40.788644]}","{'type': 'Point', 'coordinates': [-73.958424, 40.768799]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,326,Franklin St (1),40.719318,-74.006886,305,137 St-City College (1),40.822008,-73.953676,4.6082,"{'type': 'Point', 'coordinates': [-74.006886, 40.719318]}","{'type': 'Point', 'coordinates': [-73.953676, 40.822008]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,347,Saratoga Av (3),40.661453,-73.916327,413,"Wall St (4,5)",40.707557,-74.011862,0.7558,"{'type': 'Point', 'coordinates': [-73.916327, 40.661453]}","{'type': 'Point', 'coordinates': [-74.011862, 40.707557]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,319,28 St (1),40.747215,-73.993365,388,167 St (4),40.835537,-73.9214,0.71,"{'type': 'Point', 'coordinates': [-73.993365, 40.747215]}","{'type': 'Point', 'coordinates': [-73.9214, 40.835537]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,399,68 St-Hunter College (6),40.768141,-73.96387,244,Ditmas Av (F),40.636119,-73.978172,2.727,"{'type': 'Point', 'coordinates': [-73.96387, 40.768141]}","{'type': 'Point', 'coordinates': [-73.978172, 40.636119]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,41,"7 Av (B,Q)",40.67705,-73.972367,407,Astor Pl (6),40.730054,-73.99107,0.4916,"{'type': 'Point', 'coordinates': [-73.972367, 40.67705]}","{'type': 'Point', 'coordinates': [-73.99107, 40.730054]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,316,50 St (1),40.761728,-73.983849,372,Longwood Av (6),40.816104,-73.896435,0.7244,"{'type': 'Point', 'coordinates': [-73.983849, 40.761728]}","{'type': 'Point', 'coordinates': [-73.896435, 40.816104]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,107,"Broad St (J,Z)",40.706476,-74.011056,89,Cleveland St (J),40.679947,-73.884639,3.983,"{'type': 'Point', 'coordinates': [-74.011056, 40.706476]}","{'type': 'Point', 'coordinates': [-73.884639, 40.679947]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,253,Neptune Av (F),40.581011,-73.974574,245,18 Av (F),40.629755,-73.976971,2.2758,"{'type': 'Point', 'coordinates': [-73.974574, 40.581011]}","{'type': 'Point', 'coordinates': [-73.976971, 40.629755]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,405,23 St (6),40.739864,-73.986599,422,"Burke Av (2,5)",40.871356,-73.867164,0.7554,"{'type': 'Point', 'coordinates': [-73.986599, 40.739864]}","{'type': 'Point', 'coordinates': [-73.867164, 40.871356]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,397,"86 St (4,5,6)",40.779492,-73.955589,188,"Euclid Av (A,C)",40.675377,-73.872106,5.1482,"{'type': 'Point', 'coordinates': [-73.955589, 40.779492]}","{'type': 'Point', 'coordinates': [-73.872106, 40.675377]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,144,Dyckman St (A),40.865491,-73.927271,452,90 St-Elmhurst Av (7),40.748408,-73.876613,1.285,"{'type': 'Point', 'coordinates': [-73.927271, 40.865491]}","{'type': 'Point', 'coordinates': [-73.876613, 40.748408]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,346,Sutter Av-Rutland Rd (3),40.664717,-73.92261,228,"23 St (F,M)",40.742878,-73.992821,0.2868,"{'type': 'Point', 'coordinates': [-73.92261, 40.664717]}","{'type': 'Point', 'coordinates': [-73.992821, 40.742878]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,452,90 St-Elmhurst Av (7),40.748408,-73.876613,221,21 St-Queensbridge (F),40.754203,-73.942836,0.5198,"{'type': 'Point', 'coordinates': [-73.876613, 40.748408]}","{'type': 'Point', 'coordinates': [-73.942836, 40.754203]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,236,"Bergen St (F,G)",40.686145,-73.990862,627,"Franklin Av (C,S)",40.680988,-73.956337,1.4854,"{'type': 'Point', 'coordinates': [-73.990862, 40.686145]}","{'type': 'Point', 'coordinates': [-73.956337, 40.680988]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,98,"Flushing Av (M,J)",40.70026,-73.941126,621,"Broadway Junction (A,C,J,L,Z)",40.678896,-73.904356,6.159,"{'type': 'Point', 'coordinates': [-73.941126, 40.70026]}","{'type': 'Point', 'coordinates': [-73.904356, 40.678896]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,299,Dyckman St (1),40.860531,-73.925536,439,"125 St (2,3)",40.807754,-73.945495,0.8172,"{'type': 'Point', 'coordinates': [-73.925536, 40.860531]}","{'type': 'Point', 'coordinates': [-73.945495, 40.807754]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,456,61 St-Woodside (7),40.74563,-73.902984,450,103 St-Corona Plaza (7),40.749865,-73.8627,20.1792,"{'type': 'Point', 'coordinates': [-73.902984, 40.74563]}","{'type': 'Point', 'coordinates': [-73.8627, 40.749865]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,243,"Church Av (F,G)",40.644041,-73.979678,346,Sutter Av-Rutland Rd (3),40.664717,-73.92261,0.2638,"{'type': 'Point', 'coordinates': [-73.979678, 40.644041]}","{'type': 'Point', 'coordinates': [-73.92261, 40.664717]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,8,"5 Av/59 St (N,R,W)",40.764811,-73.973347,127,DeKalb Av (L),40.703811,-73.918425,3.1164,"{'type': 'Point', 'coordinates': [-73.973347, 40.764811]}","{'type': 'Point', 'coordinates': [-73.918425, 40.703811]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,261,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521,84,85 St-Forest Pkwy (J),40.692435,-73.86001,3.9128,"{'type': 'Point', 'coordinates': [-73.844521, 40.721691]}","{'type': 'Point', 'coordinates': [-73.86001, 40.692435]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,475,96 St (Q),40.784318,-73.947152,82,"104 St (J,Z)",40.695178,-73.84433,2.0476,"{'type': 'Point', 'coordinates': [-73.947152, 40.784318]}","{'type': 'Point', 'coordinates': [-73.84433, 40.695178]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,387,170 St (4),40.840075,-73.917791,164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,0.5212,"{'type': 'Point', 'coordinates': [-73.917791, 40.840075]}","{'type': 'Point', 'coordinates': [-73.993391, 40.752287]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,151,"145 St (A,C,B,D)",40.824783,-73.944216,234,East Broadway (F),40.713715,-73.990173,6.9322,"{'type': 'Point', 'coordinates': [-73.944216, 40.824783]}","{'type': 'Point', 'coordinates': [-73.990173, 40.713715]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,318,"34 St-Penn Station (1,2,3)",40.750373,-73.991057,457,52 St (7),40.744149,-73.912549,3.465,"{'type': 'Point', 'coordinates': [-73.991057, 40.750373]}","{'type': 'Point', 'coordinates': [-73.912549, 40.744149]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,405,23 St (6),40.739864,-73.986599,183,Rockaway Av (C),40.67834,-73.911946,0.7062,"{'type': 'Point', 'coordinates': [-73.986599, 40.739864]}","{'type': 'Point', 'coordinates': [-73.911946, 40.67834]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,160,"72 St (C,B)",40.775594,-73.97641,324,Houston St (1),40.728251,-74.005367,0.6972,"{'type': 'Point', 'coordinates': [-73.97641, 40.775594]}","{'type': 'Point', 'coordinates': [-74.005367, 40.728251]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,129,Halsey St (L),40.695602,-73.904084,460,33 St-Rawson St (7),40.744587,-73.930997,0.2684,"{'type': 'Point', 'coordinates': [-73.904084, 40.695602]}","{'type': 'Point', 'coordinates': [-73.930997, 40.744587]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754022,-73.983266,110,Forest Av (M),40.704423,-73.903077,4.3208,"{'type': 'Point', 'coordinates': [-73.983266, 40.754022]}","{'type': 'Point', 'coordinates': [-73.903077, 40.704423]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,248,Avenue N (F),40.61514,-73.974197,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749643,-73.987887,2.724,"{'type': 'Point', 'coordinates': [-73.974197, 40.61514]}","{'type': 'Point', 'coordinates': [-73.987887, 40.749643]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,309,103 St (1),40.799446,-73.968379,328,WTC Cortlandt (1),40.711835,-74.012188,5.2342,"{'type': 'Point', 'coordinates': [-73.968379, 40.799446]}","{'type': 'Point', 'coordinates': [-74.012188, 40.711835]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,328,WTC Cortlandt (1),40.711835,-74.012188,336,"Hoyt St (2,3)",40.690545,-73.985065,1.4174,"{'type': 'Point', 'coordinates': [-74.012188, 40.711835]}","{'type': 'Point', 'coordinates': [-73.985065, 40.690545]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,333,"Wall St (2,3)",40.706821,-74.0091,59,9 Av (D),40.646292,-73.994324,0.7496,"{'type': 'Point', 'coordinates': [-74.0091, 40.706821]}","{'type': 'Point', 'coordinates': [-73.994324, 40.646292]}"
